Genome,GeneID,CopyNumber
Lap,degV_2,1
Lap,metAA,1
Lap,cmpD,1
Lap,npr_2,1
Lap,glxR,1
Lap,maa_1,1
Lap,hisC,1
Lap,hisE,1
Lap,hisI,1
Lap,hisF,1
Lap,hisA,1
Lap,hisH,1
Lap,hisB,1
Lap,hisD,1
Lap,hisG,1
Lap,hisZ,1
Lap,hisK,1
Lap,asd,1
Lap,yxeI_2,1
Lap,ydgH,1
Lap,ltaS1_2,1
Lap,yumC,1
Lap,yodC_2,1
Lap,rihB,1
Lap,rnhA_2,1
Lap,glcU_2,1
Lap,nanK_1,1
Lap,bssD,1
Lap,srlR,1
Lap,cutC_2,1
Lap,sorC_2,1
Lap,fsaA,1
Lap,ccpB,1
Lap,murR_2,1
Lap,iolU_3,1
Lap,yhhX,1
Lap,nhaK_2,1
Lap,dxs,1
Lap,rutB_2,1
Lap,ytrB_3,1
Lap,pox5_3,1
Lap,ytpP,1
Lap,metI_2,1
Lap,lplJ_1,1
Lap,manZ_2,1
Lap,agaC_2,1
Lap,manX_4,1
Lap,gamR,1
Lap,pglH,1
Lap,xpkA_1,1
Lap,gmuR_2,1
Lap,ybaK,1
Lap,yedJ,1
Lap,agrA_4,1
Lap,cueR,1
Lap,zwf,1
Lap,gabR,1
Lap,dapX_3,1
Lap,dapA_2,1
Lap,yfcA,1
Lap,oxyR_3,1
Lap,yhfK,1
Lap,addA,1
Lap,addB,1
Lap,pyrE_2,1
Lap,pyrF,1
Lap,pyrDB,1
Lap,carB_3,1
Lap,carA_3,1
Lap,pyrC,1
Lap,pyrB,1
Lap,pyrR_2,1
Lap,pucR,1
Lap,pbuG_2,1
Lap,icaA,1
Lap,purD,1
Lap,purH,1
Lap,purN,1
Lap,purM,1
Lap,purF,1
Lap,purL,1
Lap,purQ,1
Lap,purS,1
Lap,purC,1
Lap,purK_2,1
Lap,purE,1
Lap,urdA_3,1
Lap,lplJ_2,1
Lap,cah,1
Lap,ansA,1
Lap,bceA,1
Lap,btuD_6,1
Lap,patB_1,1
Lap,bbmA,1
Lap,thrC,1
Lap,yidA_3,1
Lap,maa_2,1
Lap,act_2,1
Lap,hit_2,1
Lap,bacC_1,1
Lap,eis,1
Lap,nadR,1
Lap,pncB,1
Lap,lnrL,1
Lap,dsdA,1
Lap,bglA_2,1
Lap,bglA_3,1
Lap,ptcA,1
Lap,ptcB_1,1
Lap,yydK_2,1
Lap,epsH,1
Lap,pspB,1
Lap,ycsE,1
Lap,panE_3,1
Lap,yicL_3,1
Lap,hpr,1
Lap,aroD_1,1
Lap,ycaM,1
Lap,morA,1
Lap,hmpT,1
Lap,tyrS,1
Lap,ydfK_2,1
Lap,gltT,1
Lap,yagU,1
Lap,hrtA,1
Lap,rihA,1
Lap,napA_2,1
Lap,aspA,1
Lap,emrB_2,1
Lap,ydaF_2,1
Lap,cysL,1
Lap,gtfA_6,1
Lap,gtfA_7,1
Lap,adaB,1
Lap,yhaP,1
Lap,dapE_3,1
Lap,nth_1,1
Lap,maa_3,1
Lap,spsB_1,1
Lap,spsB_2,1
Lap,yvbK,1
Lap,gpmA_4,1
Lap,hdfR_5,1
Lap,adh,1
Lap,maa_4,1
Lap,yfnB,1
Lap,patB_2,1
Lap,yajO,1
Lap,yheH,1
Lap,yheI,1
Lap,ribZ_4,1
Lap,smc_8,1
Lap,ybiT,1
Lap,ybiV_2,1
Lap,uvrA_3,1
Lap,gmuR_3,1
Lap,nrdG,1
Lap,nrdD,1
Lap,def1,1
Lap,apbE_2,1
Lap,dus_2,1
Lap,oxyR_4,1
Lap,lpdC,1
Lap,menH_1,1
Lap,yicL_4,1
Lap,bglK_2,1
Lap,lmrA,1
Lap,yodC_3,1
Lap,nagE,1
Lap,yxdL,1
Lap,livF,1
Lap,lptB,1
Lap,livH,1
Lap,braC,1
Lap,mntH_3,1
Lap,czrA,1
Lap,macB_3,1
Lap,ptcB_2,1
Lap,gmuC,1
Lap,bglC,1
Lap,isaA,1
Lap,mtsA,1
Lap,tag_2,1
Lap,dinB_2,1
Lap,hdfR_6,1
Lap,bacC_2,1
Lap,yghA,1
Lap,yjeM,1
Lap,dhaT,1
Lap,xylB_2,1
Lap,copA,1
Lap,rhaR_3,1
Lap,ccrA2,1
Lap,ytcD,1
Lap,ydhP,1
Lap,yciB_2,1
Lap,asnB_2,1
Lap,agrA_5,1
Lap,gabD1,1
Lap,hxlR_1,1
Lap,ydhF_1,1
Lap,farB_1,1
Lap,yfiY,1
Lap,yusV,1
Lap,feuB,1
Lap,feuC,1
Lap,lepA_2,1
Lap,nhaK_3,1
Lap,nudC,1
Lap,dps,1
Lap,yydK_3,1
Lap,bglA_4,1
Lap,licC_2,1
Lap,ydeA,1
Lap,hxlR_2,1
Lap,yknY,1
Lap,yjmC_2,1
Lap,yciB_3,1
Lap,baiE,1
Lap,bmr3_3,1
Lap,gpmA_5,1
Lap,nanK_2,1
Lap,cfa_2,1
Lap,ywnH,1
Lap,dacA_2,1
Lap,sasA_5,1
Lap,srrA_2,1
Lap,prsA_2,1
Lap,IMPDH,1
Lap,ychF,1
Lap,spo0J,1
Lap,soj,1
Lap,noc,1
Lap,rsmG,1
Lap,nupG,1
Lap,cmpR,1
Lap,lysN,1
Lap,tcyB,1
Lap,tcyC,1
Lap,bglF_2,1
Lap,malL_5,1
Lap,rbsR_1,1
Lap,fetB,1
Lap,fetA,1
Lap,rlmCD,1
Lap,bglF_3,1
Lap,gltC_2,1
Lap,qorB_1,1
Lap,gmuE_2,1
Lap,mngB,1
Lap,fruA_2,1
Lap,manP_1,1
Lap,fruA_3,1
Lap,licR,1
Lap,qorB_2,1
Lap,nth_2,1
Lap,urdA_4,1
Lap,perR,1
Lap,cpdA_3,1
Lap,lrgA,1
Lap,lrgB,1
Lap,crtN,1
Lap,crtM,1
Lap,menH_2,1
Lap,garK,1
Lap,pdhD_2,1
Lap,purB,1
Lap,purA,1
Lap,guaC,1
Lap,iphP_2,1
Lap,clsA,1
Lap,yhdG_4,1
Lap,kup_2,1
Lap,mneS_2,1
Lap,metE_2,1
Lap,nepB,1
Lap,qacC,1
Lap,ziaR,1
Lap,czcD,1
Lap,tag_3,1
Lap,rdgB,1
Lap,folC,1
Lap,folE,1
Lap,folK,1
Lap,folB,1
Lap,psaA_2,1
Lap,ribZ_5,1
Lap,yfeW_2,1
Lap,pflB,1
Lap,pflA,1
Lap,sufT_2,1
Lap,ydhF_2,1
Lap,betL,1
Lap,zosA,1
Lap,adeC,1
Lap,nhaC_2,1
Lap,serP2,1
Lap,ypjQ,1
Lap,azoB,1
Lap,spxA_4,1
Lap,mutY,1
Lap,elaA_3,1
Lap,yicL_5,1
Lap,yxeI_3,1
Lap,copB,1
Lap,copY,1
Lap,farB_2,1
Lap,pucI,1
Lap,sbnD_3,1
Lap,menH_3,1
Lap,yfkN,1
Lap,uppP,1
Lap,ymdB_2,1
Lap,ypuA,1
Lap,rhaR_4,1
Lap,pckA,1
Lap,gadB,1
Lap,menG,1
Lap,ydcF,1
Lap,cadA,1
Lap,gla,1
Lap,trxA_3,1
Lap,fnr_2,1
Lap,pepO,1
Lap,nox_4,1
Lap,aqpZ2,1
Lap,ubiB,1
Lap,brnQ_3,1
Lap,lacS_1,1
Lap,ganA,1
Lap,lacR,1
Lap,csbC_1,1
Lap,rhaS_1,1
Lap,vbhT,1
Lap,melR_1,1
Lap,galT,1
Lap,galE_2,1
Lap,galK_2,1
Lap,lacL,1
Lap,lacM,1
Lap,melA_2,1
Lap,lacS_2,1
Lap,melR_2,1
Lap,gpr_2,1
Lap,thi4,1
Lap,apbE_3,1
Lap,aroD_2,1
Lap,aroE_2,1
Lap,gltC_3,1
Lap,ydiM_1,1
Lap,aroE_3,1
Lap,aroE_4,1
Lap,bacC_3,1
Lap,gltC_4,1
Lap,ydiM_2,1
Lap,nagR_2,1
Lap,licC_3,1
Lap,murQ,1
Lap,bglH_1,1
Lap,bglF_4,1
Lap,licT_1,1
Lap,bglH_2,1
Lap,bglH_3,1
Lap,bglF_5,1
Lap,licT_2,1
Lap,treP,1
Lap,ccpA_3,1
Lap,cbh,1
Lap,tkt_2,1
Lap,tal,1
Lap,alsE,1
Lap,fruA_4,1
Lap,frwD,1
Lap,manP_2,1
Lap,manR,1
Lap,gatC_2,1
Lap,gatB_2,1
Lap,glpR,1
Lap,xpkA_2,1
Lap,yueI_1,1
Lap,maa_5,1
Lap,araA,1
Lap,araD,1
Lap,xylB_3,1
Lap,xylT,1
Lap,araR,1
Lap,nanE,1
Lap,andAa,1
Lap,folT_2,1
Lap,katA,1
Lap,spxA_5,1
Lap,agrA_6,1
Lap,agrB,1
Lap,clpC_2,1
Lap,hmo,1
Lap,pox5_4,1
Lap,ywnA_2,1
Lap,pox5_5,1
Lap,yueI_2,1
Lap,rhaD,1
Lap,rhaA,1
Lap,rhaM,1
Lap,rhaB,1
Lap,csbC_2,1
Lap,rhaS_2,1
Lap,ydjF,1
Lap,dpnM,1
Lap,glcU_3,1
Lap,rbsD,1
Lap,rbsK/rbiA,1
Lap,rbsR_2,1
Lap,adhE_2,1
Lap,padC,1
Lap,mhpD,1
Lap,degV_3,1
Lap,pepE_2,1
Lap,spsB_3,1
Lap,mnmG,1
Lap,mnmE,1
Lap,hutI,1
Lap,oppA_3,1
Lap,misCA,1
Lap,rnpA,1
LP06,dnaA,1
LP06,dnaN,1
LP06,recF,1
LP06,gyrB,1
LP06,gyrA,1
LP06,rpsF,1
LP06,ssbA,1
LP06,rpsR,1
LP06,gdpP,1
LP06,rplI,1
LP06,dnaC,1
LP06,cspL,1
LP06,xerC_1,1
LP06,walR,1
LP06,walK,1
LP06,yycI,1
LP06,yycJ,1
LP06,htrA,1
LP06,rlmH,1
LP06,ccpA_1,1
LP06,bacC_1,1
LP06,clpC_1,1
LP06,agrB,1
LP06,agrA_1,1
LP06,spxA_1,1
LP06,katA,1
LP06,folT_1,1
LP06,andAa,1
LP06,nanE,1
LP06,nanA,1
LP06,glkA,1
LP06,gerN,1
LP06,sglT,1
LP06,yueI_1,1
LP06,murR_1,1
LP06,araR_1,1
LP06,xylT,1
LP06,xylB_1,1
LP06,araD,1
LP06,araA,1
LP06,maa_1,1
LP06,maa_2,1
LP06,yueI_2,1
LP06,xpkA_1,1
LP06,glpR,1
LP06,gatB_1,1
LP06,gatC_1,1
LP06,murQ,1
LP06,licC_1,1
LP06,nagR_1,1
LP06,ydiM_1,1
LP06,gltC_1,1
LP06,bacC_2,1
LP06,aroE_1,1
LP06,aroE_2,1
LP06,ydiM_2,1
LP06,gltC_2,1
LP06,aroE_3,1
LP06,aroD_1,1
LP06,apbE_1,1
LP06,thi4,1
LP06,gpr_1,1
LP06,melR_1,1
LP06,lacS,1
LP06,melA,1
LP06,lacM,1
LP06,lacL,1
LP06,galK_1,1
LP06,galE_1,1
LP06,galT,1
LP06,melR_2,1
LP06,vbhT,1
LP06,rhaS_1,1
LP06,ytrA_1,1
LP06,ytrB_1,1
LP06,adhE_1,1
LP06,fba,1
LP06,xylP_1,1
LP06,qmcA,1
LP06,pepDA_1,1
LP06,bioY,1
LP06,birA_1,1
LP06,bacF,1
LP06,tagG,1
LP06,btuD_1,1
LP06,ribZ_1,1
LP06,amtB,1
LP06,rpiA_1,1
LP06,mco,1
LP06,accB_1,1
LP06,rihC,1
LP06,hcaB_1,1
LP06,btuD_2,1
LP06,garB_1,1
LP06,glpK_1,1
LP06,glpO,1
LP06,glpF_1,1
LP06,insK_1,1
LP06,yfkM,1
LP06,ydhP_1,1
LP06,yxaB,1
LP06,iolT,1
LP06,hpr_1,1
LP06,uvrA_1,1
LP06,yghA_1,1
LP06,glcU_1,1
LP06,yvdM,1
LP06,trePP,1
LP06,helD_1,1
LP06,yafV,1
LP06,trpS2,1
LP06,yydK_1,1
LP06,celB,1
LP06,chbC_1,1
LP06,bglA_1,1
LP06,bglK_1,1
LP06,dus_1,1
LP06,gppA_1,1
LP06,mvaA,1
LP06,cobB,1
LP06,metG,1
LP06,mdtL,1
LP06,dtd3,1
LP06,rnmV,1
LP06,rsmA,1
LP06,veg,1
LP06,ispE,1
LP06,znuC,1
LP06,znuB,1
LP06,purR_1,1
LP06,glmU,1
LP06,prs_1,1
LP06,lipL,1
LP06,rpoE,1
LP06,pyrG,1
LP06,serS_1,1
LP06,sdaC,1
LP06,sdhA,1
LP06,murAB,1
LP06,rho,1
LP06,rpmE2,1
LP06,strA,1
LP06,lemA,1
LP06,htpX,1
LP06,murF,1
LP06,cshA,1
LP06,acpS,1
LP06,alr,1
LP06,ndoA,1
LP06,kup_1,1
LP06,carB_1,1
LP06,carA_1,1
LP06,argC,1
LP06,argJ,1
LP06,argB,1
LP06,argD,1
LP06,arcB,1
LP06,queT,1
LP06,ldh_1,1
LP06,pth,1
LP06,mfd,1
LP06,murJ_1,1
LP06,ftsL_1,1
LP06,pnp,1
LP06,tilS,1
LP06,hpt,1
LP06,ftsH,1
LP06,hslO,1
LP06,dusB,1
LP06,lysS,1
LP06,dtpT,1
LP06,ybiR,1
LP06,proC,1
LP06,nagA,1
LP06,nagR_2,1
LP06,tagA,1
LP06,pncB2,1
LP06,nadE,1
LP06,yhgF,1
LP06,hom,1
LP06,thrB,1
LP06,manX_1,1
LP06,sorA,1
LP06,manZ,1
LP06,norR,1
LP06,manX_2,1
LP06,manX_3,1
LP06,fabH_1,1
LP06,accC_1,1
LP06,accD_1,1
LP06,accA_1,1
LP06,tagU_1,1
LP06,gpmA_1,1
LP06,pepC,1
LP06,rpiA_2,1
LP06,yjdJ,1
LP06,dut,1
LP06,radA,1
LP06,yacL,1
LP06,gltX,1
LP06,cysS,1
LP06,mrnC,1
LP06,sigI,1
LP06,rpmG3,1
LP06,nusG,1
LP06,rplK,1
LP06,rplA,1
LP06,rplJ,1
LP06,rplL,1
LP06,xerC_2,1
LP06,ycnE_1,1
LP06,mscL_1,1
LP06,pemK,1
LP06,mprF,1
LP06,yvdD,1
LP06,nrdF2,1
LP06,nrdE2,1
LP06,nrdH,1
LP06,rsmC,1
LP06,tadA_1,1
LP06,dnaX,1
LP06,recR,1
LP06,manR,1
LP06,ulaC,1
LP06,ulaA,1
LP06,kdgA,1
LP06,tmk,1
LP06,darA,1
LP06,yabA,1
LP06,rsmI,1
LP06,galE_2,1
LP06,phnW,1
LP06,phnX,1
LP06,btuD_3,1
LP06,tsaB,1
LP06,mshD_1,1
LP06,rimI,1
LP06,tsaD,1
LP06,yheS_1,1
LP06,rex,1
LP06,insK_2,4
LP06,MroQ,1
LP06,groS,1
LP06,groL,1
LP06,kimA,1
LP06,tagO,1
LP06,pstS1_1,1
LP06,yigZ,1
LP06,comFA,1
LP06,prs_2,1
LP06,hpf,1
LP06,secA,1
LP06,prfB,1
LP06,minJ,1
LP06,phoP,1
LP06,rcsC,1
LP06,pstS1_2,1
LP06,pstC1,1
LP06,pstA,1
LP06,pstB3_1,1
LP06,pstB3_2,1
LP06,phoU,1
LP06,hprK,1
LP06,lgt,1
LP06,gpsA,1
LP06,gtaB,1
LP06,nox_1,1
LP06,arnC,1
LP06,trxB,1
LP06,pgcA,1
LP06,nox_2,1
LP06,ddpX,1
LP06,tetA,1
LP06,yfbR,1
LP06,uvrB,1
LP06,uvrA_2,1
LP06,luxS,1
LP06,argG,1
LP06,argH,1
LP06,yvcJ,1
LP06,whiA,1
LP06,oppA_1,1
LP06,clpP_1,1
LP06,rpoN1,1
LP06,cggR,1
LP06,gap,1
LP06,pgk,1
LP06,tpiA,1
LP06,eno2,1
LP06,clcA,1
LP06,secG,1
LP06,est,1
LP06,rnr,1
LP06,smpB,1
LP06,mltF_1,1
LP06,artM_1,1
LP06,ywpJ,1
LP06,ung,1
LP06,pta,1
LP06,tsaE,1
LP06,mshD_2,1
LP06,polC_1,1
LP06,exoA,1
LP06,yceM,1
LP06,murB,1
LP06,nhaK_1,1
LP06,dacA_1,1
LP06,cdaR,1
LP06,glmM,1
LP06,glmS,1
LP06,ybiV_1,1
LP06,mro,1
LP06,nfrA1,1
LP06,glpK_2,1
LP06,spxA_2,1
LP06,ribZ_2,1
LP06,ppx,1
LP06,ppk,1
LP06,gppA_2,1
LP06,pbuG_1,1
LP06,pox5_1,1
LP06,ribF_1,1
LP06,pox5_2,1
LP06,fpaP,1
LP06,birA_2,1
LP06,oatA_1,1
LP06,pepX,1
LP06,yhdG_1,1
LP06,pdxK,1
LP06,ndx1,1
LP06,gmk_1,1
LP06,zur,1
LP06,mupP_1,1
LP06,dapX_1,1
LP06,glnQ_1,1
LP06,glnH_1,1
LP06,glnM,1
LP06,glnP,1
LP06,bglG,1
LP06,bglF_1,1
LP06,steT,1
LP06,ohrR,1
LP06,yhhS,1
LP06,hflX,1
LP06,rppH_1,1
LP06,gdx,1
LP06,gpmA_2,1
LP06,gpmA_3,1
LP06,kefB,1
LP06,dedA_1,1
LP06,helD_2,1
LP06,coaA,1
LP06,guaA,1
LP06,yybR_1,1
LP06,sotB,1
LP06,smc_1,1
LP06,oatA_2,1
LP06,pepN,1
LP06,cas1,1
LP06,cas2,1
LP06,cynR,1
LP06,azoR,1
LP06,asnS_1,1
LP06,asnA,1
LP06,pepDA_2,1
LP06,recQ_1,1
LP06,cobC,1
LP06,aes_1,1
LP06,xylP_2,1
LP06,murE,1
LP06,lysC,1
LP06,asnB_1,1
LP06,emrB_1,1
LP06,mntR,1
LP06,cspLA,1
LP06,tagU_2,1
LP06,nsrR,1
LP06,alsS,1
LP06,lysP,1
LP06,serS_2,1
LP06,ctsR,1
LP06,clpC_2,1
LP06,rpoB,1
LP06,rpoC,1
LP06,comC,1
LP06,rpsL,1
LP06,rpsG,1
LP06,fus,1
LP06,rpsJ,1
LP06,rplC,1
LP06,rplD,1
LP06,rplW,1
LP06,rplB,1
LP06,rpsS,1
LP06,rplV,1
LP06,rpsC,1
LP06,rplP,1
LP06,rpmC,1
LP06,rpsQ,1
LP06,rplN,1
LP06,rplX,1
LP06,rplE,1
LP06,rpsH,1
LP06,rplF,1
LP06,rplR,1
LP06,rpsE,1
LP06,rpmD,1
LP06,rplO,1
LP06,secY,1
LP06,adk,1
LP06,infA,1
LP06,rpsM,1
LP06,rpsK,1
LP06,rpoA,1
LP06,rplQ,1
LP06,hepT_1,1
LP06,norW,1
LP06,apbE_2,1
LP06,ecfA1_1,1
LP06,ecfA2,1
LP06,ecfT_1,1
LP06,truA,1
LP06,rplM,1
LP06,rpsI,1
LP06,degV_1,1
LP06,yjmC,1
LP06,tkt,1
LP06,aroE_4,1
LP06,aroF,1
LP06,yflS_1,1
LP06,sufT_1,1
LP06,ttdB,1
LP06,ttdA,1
LP06,rhaR_1,1
LP06,citG,1
LP06,mntB_1,1
LP06,mntB_2,1
LP06,psaA,1
LP06,ldh_2,1
LP06,yflS_2,1
LP06,sorC,1
LP06,citC,1
LP06,citD,1
LP06,citE,1
LP06,citF,1
LP06,fumC,1
LP06,ifcA,1
LP06,citX,1
LP06,oxyR_1,1
LP06,hcaR_1,1
LP06,mleS,1
LP06,yhdG_2,1
LP06,panT,1
LP06,cydA,1
LP06,cydB,1
LP06,cydD,1
LP06,hepT_2,1
LP06,menA_1,1
LP06,iolU_1,1
LP06,xpt,1
LP06,purK_1,1
LP06,pcrA,1
LP06,ligA,1
LP06,gatC_2,1
LP06,gatA,1
LP06,gatB_2,1
LP06,dagK,1
LP06,ctpE,1
LP06,hexR,1
LP06,csp,1
LP06,iolU_2,1
LP06,deaD,1
LP06,xerC_3,1
LP06,ssb,1
LP06,clpP_2,1
LP06,chbC_2,1
LP06,gdh,1
LP06,pbpX_1,1
LP06,mnaA,1
LP06,larD_1,1
LP06,ilvE,1
LP06,yfeW_1,1
LP06,yvyI,1
LP06,gatD,1
LP06,murT,1
LP06,tdk,1
LP06,prfA,1
LP06,prmC,1
LP06,ywlC,1
LP06,glyA,1
LP06,upp,1
LP06,pyrP,1
LP06,atpB,1
LP06,atpE,1
LP06,atpF,1
LP06,atpH,1
LP06,atpA,1
LP06,atpG,1
LP06,atpD,1
LP06,atpC,1
LP06,murA1,1
LP06,ydaF,1
LP06,mbl,1
LP06,rodA_1,1
LP06,gcvH_1,1
LP06,metN2,1
LP06,metP_1,1
LP06,metQ,1
LP06,ddl,1
LP06,gshAB_1,1
LP06,cytR,1
LP06,sorB,1
LP06,agaC,1
LP06,sorD,1
LP06,malL_1,1
LP06,sdpR,1
LP06,rpsD,1
LP06,msrC,1
LP06,ezrA,1
LP06,iscS_1,1
LP06,thiI,1
LP06,gshAB_2,1
LP06,tpx,1
LP06,valS,1
LP06,fpgS,1
LP06,mreB,1
LP06,mreC,1
LP06,minC,1
LP06,minD,1
LP06,artQ,1
LP06,glnQ_2,1
LP06,glnH_2,1
LP06,yclM,1
LP06,pgsA,1
LP06,cinA,1
LP06,recA,1
LP06,rny,1
LP06,ymdB_1,1
LP06,mutS,1
LP06,mutL,1
LP06,ruvA,1
LP06,ruvB,1
LP06,queA,1
LP06,tgt,1
LP06,dinB_1,1
LP06,nrnA_1,1
LP06,cshB,1
LP06,alaS,1
LP06,yrrK,1
LP06,zapA,1
LP06,mutS2,1
LP06,trxA_1,1
LP06,murI,1
LP06,ykuL,1
LP06,dapH,1
LP06,ykuT,1
LP06,pepQ,1
LP06,ccpA_2,1
LP06,rbsK,1
LP06,comGA,1
LP06,ackA_1,1
LP06,cycA_1,1
LP06,mggB,1
LP06,yutF,1
LP06,dedA_2,1
LP06,yugI,1
LP06,hmoB,1
LP06,spxA_3,1
LP06,mecA,1
LP06,pepF1,1
LP06,yjbM,1
LP06,nadK,1
LP06,rluD_1,1
LP06,cutC,1
LP06,pgl,1
LP06,rpsN2,1
LP06,rlmA,1
LP06,brnQ,1
LP06,trmL,1
LP06,spoIIIE,1
LP06,mraZ,1
LP06,rsmH,1
LP06,ftsL_2,1
LP06,pbpB,1
LP06,mraY,1
LP06,murD,1
LP06,murG,1
LP06,divIB,1
LP06,ftsA,1
LP06,ftsZ,1
LP06,sepF,1
LP06,gpsB_1,1
LP06,ileS,1
LP06,drrA_1,1
LP06,dapF,1
LP06,act_1,1
LP06,mtnN,1
LP06,iscS_2,1
LP06,mnmA,1
LP06,ntpJ,1
LP06,ktrA,1
LP06,pspA_1,1
LP06,recD2,1
LP06,prs_3,1
LP06,ytlR,1
LP06,rnjA,1
LP06,def,1
LP06,pdhA,1
LP06,pdhB,1
LP06,pdhC,1
LP06,pdhD,1
LP06,ldh_3,1
LP06,suhB,1
LP06,typA,1
LP06,ftsW,1
LP06,pycA,1
LP06,rsmD,1
LP06,coaD,1
LP06,ylbL,1
LP06,comEA,1
LP06,tadA_2,1
LP06,comEC,1
LP06,yqeN,1
LP06,rpsT,1
LP06,rpsO,1
LP06,sbnD_1,1
LP06,dapA_1,1
LP06,rnj2,1
LP06,tuf,1
LP06,tig,1
LP06,clpX,1
LP06,engB,1
LP06,mltF_2,1
LP06,artM_2,1
LP06,uvrC,1
LP06,insK_3,4
LP06,cpdA_1,1
LP06,fruA,1
LP06,lacC,1
LP06,glcR_1,1
LP06,obg,1
LP06,rnz,1
LP06,apt_1,1
LP06,xerC_4,1
LP06,lexA_1,1
LP06,insK_4,4
LP06,rodA_2,1
LP06,ssuB,1
LP06,tagU_3,1
LP06,mvaS,1
LP06,lexA_2,1
LP06,plsC,1
LP06,yfiC,1
LP06,yjjG,1
LP06,rpsB,1
LP06,tsf,1
LP06,pyrH,1
LP06,frr,1
LP06,uppS,1
LP06,rasP,1
LP06,proS,1
LP06,polC_2,1
LP06,rimP,1
LP06,nusA,1
LP06,rplGA,1
LP06,infB,1
LP06,rbfA,1
LP06,aroC,1
LP06,aroA1,1
LP06,aroK,1
LP06,truB,1
LP06,ribF_2,1
LP06,aldC,1
LP06,hrcA,1
LP06,grpE,1
LP06,dnaK,1
LP06,dnaJ,1
LP06,pbpX_2,1
LP06,dltA,1
LP06,dltC_1,1
LP06,dltD,1
LP06,lepA,1
LP06,prmA,1
LP06,rsmE,1
LP06,relA,1
LP06,dtd,1
LP06,mupP_2,1
LP06,hisS,1
LP06,aspS,1
LP06,msrA_1,1
LP06,nfo,1
LP06,baiA,1
LP06,yqfL,1
LP06,rpsU,1
LP06,yqeY,1
LP06,ybeY,1
LP06,dgkA,1
LP06,era,1
LP06,recO,1
LP06,glyQ,1
LP06,glyS,1
LP06,dnaG,1
LP06,sigA,1
LP06,ytrA_2,1
LP06,ytrB_2,1
LP06,bcrA_1,1
LP06,yjaB,1
LP06,drrA_2,1
LP06,desK,1
LP06,desR,1
LP06,nox_3,1
LP06,hcaR_2,1
LP06,insK_5,1
LP06,spxA_4,1
LP06,glcR_2,1
LP06,cdr,1
LP06,dapE_1,1
LP06,hsrA,1
LP06,eno,1
LP06,ppsA_1,1
LP06,ppsA_2,1
LP06,drrA_3,1
LP06,drrB,1
LP06,trmK,1
LP06,pepT,1
LP06,clpB,1
LP06,dnaE,1
LP06,pfkA,1
LP06,pyk,1
LP06,cvfB,1
LP06,xerD,1
LP06,scpA,1
LP06,scpB,1
LP06,rluB,1
LP06,ribU,1
LP06,recQ_2,1
LP06,cmk,1
LP06,rps1,1
LP06,der,1
LP06,hup,1
LP06,bepA,1
LP06,ybjI,1
LP06,dapB,1
LP06,cca,1
LP06,ettA,1
LP06,thyA,1
LP06,dfrA,1
LP06,ctpA,1
LP06,bmr3_1,1
LP06,luxA,1
LP06,hdfR_1,1
LP06,rbgA,1
LP06,rnhB,1
LP06,topA,1
LP06,trmFO,1
LP06,xerC_5,1
LP06,hslV,1
LP06,clpY,1
LP06,lacX,1
LP06,plsY,1
LP06,parE,1
LP06,parC,1
LP06,hdfR_2,1
LP06,ppaC,1
LP06,msrB,1
LP06,msrA_2,1
LP06,garB_2,1
LP06,mgrA,1
LP06,paiA,1
LP06,tarL,1
LP06,tarK,1
LP06,tarJ,1
LP06,tarI,1
LP06,lutP,1
LP06,cycA_2,1
LP06,degV_2,1
LP06,rqcH_1,1
LP06,bcrA_2,1
LP06,cat,1
LP06,fra,1
LP06,gpmB,1
LP06,carB_2,1
LP06,carA_2,1
LP06,pyrR_1,1
LP06,rluD_2,1
LP06,lspA,1
LP06,fhs1,1
LP06,mnmC,1
LP06,ecfA1_2,1
LP06,mccF,1
LP06,jefA,1
LP06,rlmL,1
LP06,gpsB_2,1
LP06,recU,1
LP06,ponA,1
LP06,btuD_4,1
LP06,phnV,1
LP06,metP_2,1
LP06,metN,1
LP06,dnaD,1
LP06,asnS_2,1
LP06,dinG_1,1
LP06,galK_2,1
LP06,fni,1
LP06,malP_1,1
LP06,rsmF,1
LP06,yitU,1
LP06,yhdG_3,1
LP06,menA_2,1
LP06,lysA,1
LP06,pepDA_3,1
LP06,yegS,1
LP06,yhaI,1
LP06,ycnE_2,1
LP06,cfa_1,1
LP06,xerC_6,1
LP06,mdtD,1
LP06,rsgA_1,1
LP06,gltC_3,1
LP06,ydfK_1,1
LP06,fabI,1
LP06,accA_2,1
LP06,accD_2,1
LP06,accC_2,1
LP06,fabZ_1,1
LP06,accB_2,1
LP06,fabF,1
LP06,fabG_1,1
LP06,fabD,1
LP06,acpP_1,1
LP06,fabH_2,1
LP06,fabZ_2,1
LP06,scmP,1
LP06,rutB_1,1
LP06,trpA,1
LP06,trpB,1
LP06,trpF,1
LP06,trpC,1
LP06,trpD_1,1
LP06,trpD_2,1
LP06,pabA,1
LP06,trpE,1
LP06,ecsA_1,1
LP06,rplS,1
LP06,trmD,1
LP06,rimM,1
LP06,rpsP,1
LP06,ffh,1
LP06,ftsY,1
LP06,smc_2,1
LP06,rnc,1
LP06,acpP_2,1
LP06,plsX,1
LP06,recG,1
LP06,rpmB,1
LP06,thiN,1
LP06,rpe,1
LP06,rsgA_2,1
LP06,prkC,1
LP06,stp,1
LP06,rsmB,1
